****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.01     15.00     45.00     90.00     25.00      2.00     20.70    207.00      2.00      0.01      2.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth     P-Den    P-Con.    CL-Dil      Time   Net-Dil     P-Sal    P-Temp  Amb-Curr        DO
      Step (FluxAvg)       (m)       (m)       (m)       (m)   (kg/m3)    (mg/L)        ()       (s)        ()     (psu)       (C)     (m/s)    (mg/L)
      1400       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1401       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1402       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1403       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1404       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1405       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1406       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1407       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1408       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1409       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1410       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1411       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1412       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1413       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1414       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1415       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1416       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1417       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1418       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1419       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1420       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1421       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1422       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1423       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1424       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1425       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1426       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1427       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1428       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1429       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1430       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1431       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1432       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1433       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1434       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1435       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1436       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1437       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1438       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1439       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1440       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1441       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1442       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1443       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1444       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1445       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1446       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1447       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1448       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1449       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1450       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1451       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1452       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1453       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1454       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1455       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1456       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1457       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1458       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1459       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1460       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1461       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1462       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1463       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1464       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1465       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1466       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1467       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1468       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1469       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1470       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1471       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1472       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1473       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1474       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1475       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1476       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1477       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1478       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1479       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
      1480       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
