****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.20     15.00    -45.00     90.00      1.00      0.00     20.70    207.00      2.00      0.01     45.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        ()
  4667.688   324.617   371.000     5.089    21.605     0.000
  4685.487   325.855   372.000     5.102    21.605     0.000
  4703.309   327.094   373.000     5.116    21.605     0.000
  4721.153   328.335   374.000     5.130    21.224     0.000
  4739.020   329.578   375.000     5.144    21.224     0.000
  4756.910   330.822   376.000     5.158    21.224     0.000
  4774.821   332.068   377.000     5.172    21.224     0.000
  4792.756   333.315   378.000     5.186    21.224     0.000
  4810.712   334.564   379.000     5.200    20.854     0.000
  4828.691   335.814   380.000     5.214    20.854     0.000
  4846.693   337.066   381.000     5.227    20.854     0.000
  4864.716   338.319   382.000     5.241    20.854     0.000
  4882.762   339.574   383.000     5.255    20.495     0.000
  4900.830   340.831   384.000     5.269    20.495     0.000
  4918.921   342.089   385.000     5.283    20.495     0.000
  4937.034   343.349   386.000     5.297    20.495     0.000
  4955.168   344.610   387.000     5.311    20.495     0.000
  4973.325   345.873   388.000     5.325    20.146     0.000
  4991.504   347.137   389.000     5.339    20.146     0.000
  5009.706   348.403   390.000     5.352    20.146     0.000
  5027.929   349.670   391.000     5.366    20.146     0.000
  5046.174   350.939   392.000     5.380    20.146     0.000
  5064.442   352.209   393.000     5.394    19.807     0.000
  5082.731   353.481   394.000     5.408    19.807     0.000
  5101.042   354.755   395.000     5.422    19.807     0.000
  5119.375   356.030   396.000     5.436    19.807     0.000
  5137.731   357.306   397.000     5.450    19.477     0.000
  5156.108   358.584   398.000     5.464    19.477     0.000
  5174.506   359.864   399.000     5.477    19.477     0.000
  5192.927   361.145   400.000     5.491    19.477     0.000
  5211.370   362.428   401.000     5.505    19.477     0.000
  5229.834   363.712   402.000     5.519    19.156     0.000
  5248.320   364.997   403.000     5.533    19.156     0.000
  5266.828   366.284   404.000     5.547    19.156     0.000
  5285.357   367.573   405.000     5.561    19.156     0.000
  5303.908   368.863   406.000     5.575    19.156     0.000
  5322.481   370.155   407.000     5.589    18.844     0.000
  5341.076   371.448   408.000     5.602    18.844     0.000
  5359.692   372.743   409.000     5.616    18.844     0.000
  5378.329   374.039   410.000     5.630    18.844     0.000
  5396.989   375.337   411.000     5.644    18.540     0.000
  5415.669   376.636   412.000     5.658    18.540     0.000
  5434.372   377.936   413.000     5.672    18.540     0.000
  5453.095   379.238   414.000     5.686    18.540     0.000
  5471.840   380.542   415.000     5.700    18.540     0.000
  5490.607   381.847   416.000     5.714    18.245     0.000
  5509.395   383.154   417.000     5.727    18.245     0.000
  5528.204   384.462   418.000     5.741    18.245     0.000
  5547.035   385.772   419.000     5.755    18.245     0.000
  5565.887   387.083   420.000     5.769    18.245     0.000
  5584.761   388.395   421.000     5.783    17.957     0.000
  5603.655   389.709   422.000     5.797    17.957     0.000
  5622.571   391.025   423.000     5.811    17.957     0.000
  5641.508   392.342   424.000     5.825    17.957     0.000
  5660.467   393.660   425.000     5.839    17.676     0.000
  5679.446   394.980   426.000     5.852    17.676     0.000
  5698.447   396.302   427.000     5.866    17.676     0.000
  5717.469   397.624   428.000     5.880    17.676     0.000
  5736.512   398.949   429.000     5.894    17.676     0.000
  5755.576   400.275   430.000     5.908    17.403     0.000
  5774.661   401.602   431.000     5.922    17.403     0.000
  5793.767   402.931   432.000     5.936    17.403     0.000
  5812.894   404.261   433.000     5.950    17.403     0.000
  5832.043   405.593   434.000     5.964    17.403     0.000
  5851.212   406.926   435.000     5.977    17.137     0.000
  5870.402   408.260   436.000     5.991    17.137     0.000
  5889.613   409.596   437.000     6.005    17.137     0.000
  5908.845   410.934   438.000     6.019    17.137     0.000
  5928.098   412.273   439.000     6.033    16.877     0.000
  5947.372   413.613   440.000     6.047    16.877     0.000
  5966.666   414.955   441.000     6.061    16.877     0.000
  5985.982   416.298   442.000     6.075    16.877     0.000
  6005.318   417.643   443.000     6.089    16.877     0.000
  6024.675   418.989   444.000     6.102    16.624     0.000
  6044.053   420.337   445.000     6.116    16.624     0.000
  6063.451   421.686   446.000     6.130    16.624     0.000
  6082.870   423.037   447.000     6.144    16.624     0.000
  6102.310   424.388   448.000     6.158    16.624     0.000
  6121.771   425.742   449.000     6.172    16.378     0.000
  6141.252   427.097   450.000     6.186    16.378     0.000
  6160.754   428.453   451.000     6.200    16.378     0.000
  6180.276   429.811   452.000     6.214    16.378     0.000
  6199.819   431.170   453.000     6.227    16.137     0.000
  6219.383   432.530   454.000     6.241    16.137     0.000
  6238.967   433.892   455.000     6.255    16.137     0.000
  6258.571   435.256   456.000     6.269    16.137     0.000
  6278.196   436.621   457.000     6.283    16.137     0.000
  6297.842   437.987   458.000     6.297    15.902     0.000
  6317.508   439.355   459.000     6.311    15.902     0.000
  6337.194   440.724   460.000     6.325    15.902     0.000
  6356.901   442.094   461.000     6.339    15.902     0.000
  6376.628   443.466   462.000     6.352    15.902     0.000
  6396.376   444.839   463.000     6.366    15.673     0.000
  6416.144   446.214   464.000     6.380    15.673     0.000
  6435.932   447.590   465.000     6.394    15.673     0.000
  6455.741   448.968   466.000     6.408    15.673     0.000
  6475.569   450.347   467.000     6.422    15.449     0.000
  6495.419   451.727   468.000     6.436    15.449     0.000
  6515.288   453.109   469.000     6.450    15.449     0.000
  6535.177   454.492   470.000     6.464    15.449     0.000
  6555.087   455.877   471.000     6.477    15.449     0.000
  6575.017   457.263   472.000     6.491    15.231     0.000
  6594.967   458.651   473.000     6.505    15.231     0.000
  6614.937   460.039   474.000     6.519    15.231     0.000
  6634.928   461.430   475.000     6.533    15.231     0.000
  6654.938   462.821   476.000     6.547    15.231     0.000
  6674.969   464.214   477.000     6.561    15.017     0.000
  6695.019   465.609   478.000     6.575    15.017     0.000
  6715.090   467.005   479.000     6.589    15.017     0.000
  6735.180   468.402   480.000     6.602    15.017     0.000
  6755.291   469.800   481.000     6.616    14.809     0.000
  6775.422   471.200   482.000     6.630    14.809     0.000
  6795.572   472.602   483.000     6.644    14.809     0.000
  6815.743   474.005   484.000     6.658    14.809     0.000
  6835.933   475.409   485.000     6.672    14.809     0.000
  6856.143   476.814   486.000     6.686    14.605     0.000
  6876.374   478.221   487.000     6.700    14.605     0.000
  6896.624   479.629   488.000     6.714    14.605     0.000
  6916.894   481.039   489.000     6.727    14.605     0.000
  6937.183   482.450   490.000     6.741    14.605     0.000
  6957.493   483.863   491.000     6.755    14.406     0.000
  6977.822   485.276   492.000     6.769    14.406     0.000
  6998.171   486.692   493.000     6.783    14.406     0.000
  7018.540   488.108   494.000     6.797    14.406     0.000
  7038.928   489.526   495.000     6.811    14.212     0.000
  7059.337   490.945   496.000     6.825    14.212     0.000
  7079.764   492.366   497.000     6.839    14.212     0.000
  7100.212   493.788   498.000     6.852    14.212     0.000
  7120.679   495.212   499.000     6.866    14.212     0.000
  7141.166   496.636   500.000     6.880    14.021     0.000
  7161.672   498.062   501.000     6.894    14.021     0.000
  7182.198   499.490   502.000     6.908    14.021     0.000
  7202.744   500.919   503.000     6.922    14.021     0.000
  7223.309   502.349   504.000     6.936    14.021     0.000
  7229.016   502.746   504.277     6.940    13.835     0.000
