****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
  2356.203   200.311   268.000     3.639    43.156     0.000
  2368.602   201.365   269.000     3.653    43.156     0.000
  2381.023   202.421   270.000     3.667    43.156     0.000
  2393.466   203.478   271.000     3.681    43.156     0.000
  2405.930   204.538   272.000     3.695    41.747     0.000
  2418.416   205.600   273.000     3.709    41.747     0.000
  2430.923   206.663   274.000     3.722    41.747     0.000
  2443.452   207.728   275.000     3.736    41.747     0.000
  2456.002   208.795   276.000     3.750    41.747     0.000
  2468.573   209.864   277.000     3.764    41.747     0.000
  2481.166   210.934   278.000     3.778    40.412     0.000
  2493.781   212.007   279.000     3.792    40.412     0.000
  2506.416   213.081   280.000     3.806    40.412     0.000
  2519.073   214.157   281.000     3.820    40.412     0.000
  2531.751   215.235   282.000     3.834    40.412     0.000
  2544.451   216.314   283.000     3.847    40.412     0.000
  2557.171   217.396   284.000     3.861    39.148     0.000
  2569.913   218.479   285.000     3.875    39.148     0.000
  2582.675   219.564   286.000     3.889    39.148     0.000
  2595.459   220.651   287.000     3.903    39.148     0.000
  2608.264   221.739   288.000     3.917    39.148     0.000
  2621.090   222.830   289.000     3.931    39.148     0.000
  2633.937   223.922   290.000     3.945    39.148     0.000
  2646.804   225.016   291.000     3.959    37.948     0.000
  2659.693   226.112   292.000     3.972    37.948     0.000
  2672.602   227.209   293.000     3.986    37.948     0.000
  2685.532   228.308   294.000     4.000    37.948     0.000
  2698.483   229.409   295.000     4.014    37.948     0.000
  2711.455   230.512   296.000     4.028    37.948     0.000
  2724.448   231.617   297.000     4.042    36.808     0.000
  2737.461   232.723   298.000     4.056    36.808     0.000
  2750.494   233.831   299.000     4.070    36.808     0.000
  2763.549   234.941   300.000     4.084    36.808     0.000
  2776.624   236.052   301.000     4.097    36.808     0.000
  2789.719   237.166   302.000     4.111    36.808     0.000
  2802.836   238.281   303.000     4.125    35.724     0.000
  2815.972   239.397   304.000     4.139    35.724     0.000
  2829.129   240.516   305.000     4.153    35.724     0.000
  2842.307   241.636   306.000     4.167    35.724     0.000
  2855.505   242.758   307.000     4.181    35.724     0.000
  2868.723   243.882   308.000     4.195    35.724     0.000
  2881.961   245.008   309.000     4.209    35.724     0.000
  2895.220   246.135   310.000     4.222    34.692     0.000
  2908.499   247.264   311.000     4.236    34.692     0.000
  2921.799   248.394   312.000     4.250    34.692     0.000
  2935.118   249.527   313.000     4.264    34.692     0.000
  2948.458   250.661   314.000     4.278    34.692     0.000
  2961.818   251.796   315.000     4.292    34.692     0.000
  2975.198   252.934   316.000     4.306    33.709     0.000
  2988.598   254.073   317.000     4.320    33.709     0.000
  3002.018   255.214   318.000     4.334    33.709     0.000
  3015.459   256.357   319.000     4.347    33.709     0.000
  3028.919   257.501   320.000     4.361    33.709     0.000
  3042.399   258.647   321.000     4.375    33.709     0.000
  3055.899   259.795   322.000     4.389    32.772     0.000
  3069.419   260.944   323.000     4.403    32.772     0.000
  3082.959   262.095   324.000     4.417    32.772     0.000
  3096.519   263.248   325.000     4.431    32.772     0.000
  3110.098   264.402   326.000     4.445    32.772     0.000
  3123.698   265.559   327.000     4.459    32.772     0.000
  3137.317   266.716   328.000     4.472    31.877     0.000
  3150.956   267.876   329.000     4.486    31.877     0.000
  3164.614   269.037   330.000     4.500    31.877     0.000
  3178.292   270.200   331.000     4.514    31.877     0.000
  3191.990   271.364   332.000     4.528    31.877     0.000
  3205.708   272.531   333.000     4.542    31.877     0.000
  3219.445   273.698   334.000     4.556    31.877     0.000
  3233.202   274.868   335.000     4.570    31.022     0.000
  3246.978   276.039   336.000     4.584    31.022     0.000
  3260.774   277.212   337.000     4.597    31.022     0.000
  3274.589   278.386   338.000     4.611    31.022     0.000
  3288.424   279.563   339.000     4.625    31.022     0.000
  3302.278   280.740   340.000     4.639    31.022     0.000
  3316.151   281.920   341.000     4.653    30.205     0.000
  3330.044   283.101   342.000     4.667    30.205     0.000
  3343.956   284.284   343.000     4.681    30.205     0.000
  3357.888   285.468   344.000     4.695    30.205     0.000
  3371.839   286.654   345.000     4.709    30.205     0.000
  3385.809   287.842   346.000     4.722    30.205     0.000
  3399.798   289.031   347.000     4.736    29.423     0.000
  3413.807   290.222   348.000     4.750    29.423     0.000
  3427.834   291.414   349.000     4.764    29.423     0.000
  3441.881   292.609   350.000     4.778    29.423     0.000
  3455.947   293.804   351.000     4.792    29.423     0.000
  3470.033   295.002   352.000     4.806    29.423     0.000
  3484.137   296.201   353.000     4.820    29.423     0.000
  3498.260   297.402   354.000     4.834    28.674     0.000
  3512.402   298.604   355.000     4.847    28.674     0.000
  3526.564   299.808   356.000     4.861    28.674     0.000
  3540.744   301.013   357.000     4.875    28.674     0.000
  3554.943   302.221   358.000     4.889    28.674     0.000
  3569.162   303.429   359.000     4.903    28.674     0.000
  3583.399   304.640   360.000     4.917    27.957     0.000
  3597.655   305.852   361.000     4.931    27.957     0.000
  3611.929   307.065   362.000     4.945    27.957     0.000
  3626.223   308.280   363.000     4.959    27.957     0.000
  3640.536   309.497   364.000     4.972    27.957     0.000
  3654.867   310.715   365.000     4.986    27.957     0.000
  3669.217   311.935   366.000     5.000    27.268     0.000
  3683.586   313.157   367.000     5.014    27.268     0.000
  3697.973   314.380   368.000     5.028    27.268     0.000
  3712.379   315.605   369.000     5.042    27.268     0.000
  3726.804   316.831   370.000     5.056    27.268     0.000
  3741.247   318.059   371.000     5.070    27.268     0.000
  3755.710   319.289   372.000     5.084    27.268     0.000
  3770.190   320.520   373.000     5.097    26.608     0.000
  3784.689   321.752   374.000     5.111    26.608     0.000
  3799.207   322.986   375.000     5.125    26.608     0.000
  3813.743   324.222   376.000     5.139    26.608     0.000
  3828.298   325.460   377.000     5.153    26.608     0.000
  3842.871   326.699   378.000     5.167    26.608     0.000
  3857.463   327.939   379.000     5.181    25.974     0.000
  3872.073   329.181   380.000     5.195    25.974     0.000
  3886.702   330.425   381.000     5.209    25.974     0.000
  3901.348   331.670   382.000     5.222    25.974     0.000
  3916.014   332.917   383.000     5.236    25.974     0.000
  3930.697   334.165   384.000     5.250    25.974     0.000
  3945.399   335.415   385.000     5.264    25.365     0.000
  3960.119   336.666   386.000     5.278    25.365     0.000
  3974.857   337.919   387.000     5.292    25.365     0.000
  3989.614   339.174   388.000     5.306    25.365     0.000
  4004.389   340.430   389.000     5.320    25.365     0.000
  4019.182   341.687   390.000     5.334    25.365     0.000
  4033.993   342.947   391.000     5.347    25.365     0.000
  4048.823   344.207   392.000     5.361    24.779     0.000
  4063.670   345.470   393.000     5.375    24.779     0.000
  4078.536   346.733   394.000     5.389    24.779     0.000
  4093.419   347.999   395.000     5.403    24.779     0.000
  4108.321   349.266   396.000     5.417    24.779     0.000
  4123.241   350.534   397.000     5.431    24.779     0.000
  4138.179   351.804   398.000     5.445    24.215     0.000
  4153.134   353.075   399.000     5.459    24.215     0.000
  4168.108   354.348   400.000     5.472    24.215     0.000
  4183.100   355.623   401.000     5.486    24.215     0.000
  4198.110   356.899   402.000     5.500    24.215     0.000
  4213.137   358.176   403.000     5.514    24.215     0.000
  4228.183   359.455   404.000     5.528    23.672     0.000
  4243.246   360.736   405.000     5.542    23.672     0.000
  4258.327   362.018   406.000     5.556    23.672     0.000
  4273.426   363.302   407.000     5.570    23.672     0.000
  4288.543   364.587   408.000     5.584    23.672     0.000
  4303.677   365.874   409.000     5.597    23.672     0.000
  4318.830   367.162   410.000     5.611    23.672     0.000
  4334.000   368.451   411.000     5.625    23.150     0.000
  4349.188   369.743   412.000     5.639    23.150     0.000
  4364.393   371.035   413.000     5.653    23.150     0.000
  4379.616   372.329   414.000     5.667    23.150     0.000
  4394.857   373.625   415.000     5.681    23.150     0.000
  4410.115   374.922   416.000     5.695    23.150     0.000
  4425.392   376.221   417.000     5.709    22.646     0.000
  4440.685   377.521   418.000     5.722    22.646     0.000
  4455.996   378.823   419.000     5.736    22.646     0.000
  4471.325   380.126   420.000     5.750    22.646     0.000
  4486.672   381.431   421.000     5.764    22.646     0.000
  4502.036   382.737   422.000     5.778    22.646     0.000
  4517.417   384.044   423.000     5.792    22.160     0.000
  4532.816   385.354   424.000     5.806    22.160     0.000
  4548.232   386.664   425.000     5.820    22.160     0.000
  4563.666   387.976   426.000     5.834    22.160     0.000
  4579.117   389.290   427.000     5.847    22.160     0.000
  4594.586   390.605   428.000     5.861    22.160     0.000
  4610.071   391.921   429.000     5.875    22.160     0.000
  4625.575   393.239   430.000     5.889    21.692     0.000
  4641.095   394.559   431.000     5.903    21.692     0.000
  4656.633   395.880   432.000     5.917    21.692     0.000
  4672.189   397.202   433.000     5.931    21.692     0.000
  4687.761   398.526   434.000     5.945    21.692     0.000
  4703.351   399.851   435.000     5.959    21.692     0.000
  4718.958   401.178   436.000     5.972    21.239     0.000
  4734.582   402.507   437.000     5.986    21.239     0.000
  4750.224   403.836   438.000     6.000    21.239     0.000
  4765.882   405.168   439.000     6.014    21.239     0.000
  4781.558   406.500   440.000     6.028    21.239     0.000
  4797.251   407.834   441.000     6.042    21.239     0.000
  4812.961   409.170   442.000     6.056    20.803     0.000
  4828.689   410.507   443.000     6.070    20.803     0.000
  4844.433   411.845   444.000     6.084    20.803     0.000
  4860.194   413.185   445.000     6.097    20.803     0.000
  4875.973   414.527   446.000     6.111    20.803     0.000
  4891.768   415.870   447.000     6.125    20.803     0.000
  4907.581   417.214   448.000     6.139    20.381     0.000
  4923.410   418.560   449.000     6.153    20.381     0.000
  4939.257   419.907   450.000     6.167    20.381     0.000
  4955.120   421.255   451.000     6.181    20.381     0.000
  4971.001   422.605   452.000     6.195    20.381     0.000
  4986.898   423.957   453.000     6.209    20.381     0.000
  5002.812   425.310   454.000     6.222    20.381     0.000
  5018.743   426.664   455.000     6.236    19.973     0.000
  5034.691   428.020   456.000     6.250    19.973     0.000
  5050.656   429.377   457.000     6.264    19.973     0.000
  5066.638   430.736   458.000     6.278    19.973     0.000
  5082.637   432.096   459.000     6.292    19.973     0.000
  5098.652   433.458   460.000     6.306    19.973     0.000
  5114.684   434.821   461.000     6.320    19.578     0.000
  5130.733   436.185   462.000     6.334    19.578     0.000
  5146.799   437.551   463.000     6.347    19.578     0.000
  5162.881   438.918   464.000     6.361    19.578     0.000
  5178.980   440.287   465.000     6.375    19.578     0.000
  5195.096   441.657   466.000     6.389    19.578     0.000
  5211.228   443.028   467.000     6.403    19.196     0.000
  5227.377   444.401   468.000     6.417    19.196     0.000
  5243.543   445.775   469.000     6.431    19.196     0.000
  5259.726   447.151   470.000     6.445    19.196     0.000
  5275.925   448.528   471.000     6.459    19.196     0.000
  5292.140   449.907   472.000     6.472    19.196     0.000
  5308.372   451.287   473.000     6.486    19.196     0.000
  5324.621   452.668   474.000     6.500    18.827     0.000
  5340.887   454.051   475.000     6.514    18.827     0.000
  5357.168   455.435   476.000     6.528    18.827     0.000
  5373.467   456.821   477.000     6.542    18.827     0.000
  5389.782   458.208   478.000     6.556    18.827     0.000
  5406.113   459.596   479.000     6.570    18.827     0.000
  5422.461   460.986   480.000     6.584    18.469     0.000
  5438.825   462.377   481.000     6.597    18.469     0.000
  5455.206   463.770   482.000     6.611    18.469     0.000
  5471.603   465.164   483.000     6.625    18.469     0.000
  5488.016   466.559   484.000     6.639    18.469     0.000
  5504.446   467.956   485.000     6.653    18.469     0.000
  5520.892   469.354   486.000     6.667    18.123     0.000
  5537.355   470.754   487.000     6.681    18.123     0.000
  5553.834   472.155   488.000     6.695    18.123     0.000
  5570.329   473.557   489.000     6.709    18.123     0.000
  5586.840   474.961   490.000     6.722    18.123     0.000
  5603.368   476.366   491.000     6.736    18.123     0.000
  5619.912   477.772   492.000     6.750    18.123     0.000
  5636.472   479.180   493.000     6.764    17.787     0.000
  5653.049   480.589   494.000     6.778    17.787     0.000
  5669.642   482.000   495.000     6.792    17.787     0.000
  5686.251   483.412   496.000     6.806    17.787     0.000
  5702.876   484.825   497.000     6.820    17.787     0.000
  5719.517   486.240   498.000     6.834    17.787     0.000
  5736.175   487.656   499.000     6.847    17.461     0.000
  5752.848   489.074   500.000     6.861    17.461     0.000
  5769.538   490.492   501.000     6.875    17.461     0.000
  5786.244   491.913   502.000     6.889    17.461     0.000
  5802.966   493.334   503.000     6.903    17.461     0.000
  5819.704   494.757   504.000     6.917    17.461     0.000
  5832.711   495.863   504.776     6.928    17.145     0.000
